prot_10155	1
prot_10156	0
prot_10157	1
prot_10158	1
prot_10159	0
prot_1016	1
prot_10160	1
prot_10161	1
prot_10162	0
prot_10163	0
prot_10164	0
prot_10165	1
prot_10166	0
prot_10167	1
prot_10168	0
prot_10169	1
prot_1017	0
prot_10170	0
prot_10171	0
prot_10172	0
prot_10173	0
prot_10174	1
prot_10175	1
prot_10176	0
prot_10177	0
prot_10178	0
prot_10179	1
prot_1018	1
prot_10180	1
prot_10181	1
prot_10182	0
prot_10183	1
prot_10184	0
prot_10185	0
prot_10186	1
prot_10187	0
prot_10188	1
prot_10189	0
prot_1019	0
prot_10190	0
prot_10191	0
prot_10192	1
prot_10193	0
prot_10194	1
prot_10195	0
prot_10196	1
prot_10197	0
prot_10198	1
prot_10199	1
prot_102	1
prot_1020	1
prot_10200	1
prot_10201	1
prot_10202	0
prot_10203	0
prot_10204	1
prot_10205	1
prot_10206	0
prot_10207	1
prot_10208	1
prot_10209	0
prot_1021	0
prot_10210	1
prot_10211	0
prot_10212	1
prot_10213	0
prot_10214	0
prot_10215	1
prot_10216	1
prot_10217	1
prot_10218	0
prot_10219	0
prot_1022	0
prot_10220	1
prot_10221	0
prot_10222	0
prot_10223	0
prot_10224	0
prot_10225	0
prot_10226	1
prot_10227	1
prot_10228	1
prot_10229	1
prot_1023	0
prot_10230	0
prot_10231	0
prot_10232	1
prot_10233	1
prot_10234	1
prot_10235	0
prot_10236	0
prot_10237	0
prot_10238	1
prot_10239	0
prot_1024	0
prot_10240	1
prot_10241	1
prot_10242	0
prot_10243	1
prot_10244	1
prot_10245	0
prot_10246	1
prot_10247	1
prot_10248	1
prot_10249	0
prot_1025	0
prot_10250	1
prot_10251	1
prot_10252	1
prot_10253	1
prot_10254	0
prot_10255	1
prot_10256	0
prot_10257	1
prot_10258	1
prot_10259	1
prot_1026	1
prot_10260	1
prot_10261	1
prot_10262	1
prot_10263	1
prot_10264	1
prot_10265	1
prot_10266	1
prot_10267	1
prot_10268	1
prot_10269	1
prot_1027	1
prot_10270	0
prot_10271	1
prot_10272	0
prot_10273	1
prot_10274	1
prot_10275	1
prot_10276	1
prot_10277	0
prot_10278	1
prot_10279	1
prot_1028	1
prot_10280	1
prot_10281	0
prot_10282	1
prot_10283	1
prot_10284	1
prot_10285	0
prot_10286	0
prot_10287	1
prot_10288	0
prot_10289	1
prot_1029	1
prot_10290	1
prot_10291	1
prot_10292	1
prot_10293	1
prot_10294	0
prot_10295	1
prot_10296	1
prot_10297	0
prot_10298	1
prot_10299	0
prot_103	0
prot_1030	1
prot_10300	0
prot_10301	1
prot_10302	0
prot_10303	0
prot_10304	0
prot_10305	1
prot_10306	1
prot_10307	1
prot_10308	0
prot_10309	1
prot_1031	1
prot_10310	0
prot_10311	1
prot_10312	1
prot_10313	1
prot_10314	1
prot_10315	0
prot_10316	0
prot_10317	1
prot_10318	0
prot_10319	0
prot_1032	1
prot_10320	0
prot_10321	0
prot_10322	0
prot_10323	1
prot_10324	1
prot_10325	0
prot_10326	0
prot_10327	1
prot_10328	0
prot_10329	1
prot_1033	1
prot_10330	1
prot_10331	0
prot_10332	0
prot_10333	0
prot_10334	1
prot_10335	0
prot_10336	0
prot_10337	0
prot_10338	1
prot_10339	1
prot_1034	1
prot_10340	0
prot_10341	1
prot_10342	1
prot_10343	1
prot_10344	1
prot_10345	0
prot_10346	0
prot_10347	1
prot_10348	0
prot_10349	0
prot_1035	1
prot_10350	0
prot_10351	1
prot_10352	0
prot_10353	0
prot_10354	1
prot_10355	0
prot_10356	1
prot_10357	1
prot_10358	1
prot_10359	0
prot_1036	1
prot_10360	0
prot_10361	1
prot_10362	0
prot_10363	1
prot_10364	1
prot_10365	0
prot_10366	0
prot_10367	1
prot_10368	0
prot_10369	0
prot_1037	1
prot_10370	1
prot_10371	0
prot_10372	0
prot_10373	0
prot_10374	1
prot_10375	0
prot_10376	1
prot_10377	0
prot_10378	1
prot_10379	1
prot_1038	1
prot_10380	0
prot_10381	1
prot_10382	1
prot_10383	0
prot_10384	1
prot_10385	1
prot_10386	1
prot_10387	0
prot_10388	1
prot_10389	1
prot_1039	0
prot_10390	1
prot_10391	0
prot_10392	1
prot_10393	0
prot_10394	1
prot_10395	1
prot_10396	0
prot_10397	0
prot_10398	0
prot_10399	1
prot_104	0
prot_1040	1
prot_10400	1
prot_10401	0
prot_10402	1
prot_10403	1
prot_10404	0
prot_10405	0
prot_10406	1
prot_10407	0
prot_10408	0
prot_10409	1
prot_1041	1
prot_10410	1
prot_10411	1
prot_10412	1
prot_10413	0
prot_10414	0
prot_10415	0
prot_10416	1
prot_10417	0
prot_10418	0
prot_10419	0
prot_1042	1
prot_10420	0
prot_10421	1
prot_10422	1
prot_10423	0
prot_10424	0
prot_10425	0
prot_10426	0
prot_10427	1
prot_10428	1
prot_10429	0
prot_1043	1
prot_10430	1
prot_10431	1
prot_10432	1
prot_10433	1
prot_10434	0
prot_10435	0
prot_10436	1
prot_10437	0
prot_10438	0
prot_10439	1
prot_1044	1
prot_10440	0
prot_10441	0
prot_10442	0
prot_10443	0
prot_10444	1
prot_10445	0
prot_10446	0
prot_10447	0
prot_10448	0
prot_10449	0
prot_1045	0
prot_10450	1
prot_10451	1
prot_10452	1
prot_10453	0
prot_10454	0
prot_10455	0
prot_10456	1
prot_10457	0
prot_10458	1
prot_10459	1
prot_1046	0
prot_10460	1
prot_10461	0
prot_10462	1
prot_10463	0
prot_10464	1
prot_10465	0
prot_10466	0
prot_10467	0
prot_10468	0
prot_10469	0
prot_1047	0
prot_10470	1
prot_10471	0
prot_10472	1
prot_10473	0
prot_10474	0
prot_10475	0
prot_10476	1
prot_10477	1
prot_10478	1
prot_10479	0
prot_1048	1
prot_10480	0
prot_10481	1
prot_10482	0
prot_10483	0
prot_10484	1
prot_10485	1
prot_10486	1
prot_10487	0
prot_10488	0
prot_10489	1
prot_1049	1
prot_10490	1
prot_10491	1
prot_10492	0
prot_10493	1
prot_10494	1
prot_10495	0
prot_10496	1
prot_10497	0
prot_10498	1
prot_10499	1
prot_105	1
prot_1050	1
prot_10500	0
prot_10501	1
prot_10502	1
prot_10503	0
prot_10504	1
prot_10505	1
prot_10506	0
prot_10507	0
prot_10508	1
prot_10509	0
prot_1051	0
prot_10510	1
prot_10511	0
prot_10512	0
prot_10513	0
prot_10514	0
prot_10515	1
prot_10516	1
prot_10517	0
prot_10518	0
prot_10519	1
prot_1052	0
prot_10520	0
prot_10521	0
prot_10522	1
prot_10523	0
prot_10524	1
prot_10525	0
prot_10526	1
prot_10527	0
prot_10528	1
prot_10529	1
prot_1053	0
prot_10530	0
prot_10531	1
prot_10532	0
prot_10533	0
prot_10534	1
prot_10535	1
prot_10536	1
prot_10537	1
prot_10538	1
prot_10539	0
prot_1054	0
prot_10540	0
prot_10541	1
prot_10542	1
prot_10543	1
prot_10544	0
prot_10545	1
prot_10546	1
prot_10547	0
prot_10548	1
prot_10549	0
prot_1055	1
prot_10550	1
prot_10551	1
prot_10552	0
prot_10553	0
prot_10554	0
prot_10555	1
prot_10556	1
prot_10557	1
prot_10558	0
prot_10559	1
prot_1056	1
prot_10560	1
prot_10561	1
prot_10562	0
prot_10563	1
prot_10564	0
prot_10565	0
prot_10566	1
prot_10567	1
prot_10568	1
prot_10569	0
prot_1057	0
prot_10570	0
prot_10571	1
prot_10572	0
prot_10573	1
prot_10574	0
prot_10575	1
prot_10576	0
prot_10577	1
prot_10578	0
prot_10579	0
prot_1058	1
prot_10580	0
prot_10581	0
prot_10582	1
prot_10583	0
prot_10584	0
prot_10585	1
prot_10586	0
prot_10587	0
prot_10588	1
prot_10589	0
prot_1059	0
prot_10590	0
prot_10591	1
prot_10592	0
prot_10593	1
prot_10594	0
prot_10595	0
prot_10596	1
prot_10597	0
prot_10598	0
prot_10599	1
prot_106	0
prot_1060	0
prot_10600	1
prot_10601	1
prot_10602	1
prot_10603	0
prot_10604	0
prot_10605	1
prot_10606	0
prot_10607	0
prot_10608	1
prot_10609	1
prot_1061	0
prot_10610	0
prot_10611	1
prot_10612	0
prot_10613	1
prot_10614	1
prot_10615	0
prot_10616	1
prot_10617	0
prot_10618	1
prot_10619	0
prot_1062	1
prot_10620	1
prot_10621	1
prot_10622	0
prot_10623	1
prot_10624	1
prot_10625	1
prot_10626	1
prot_10627	1
prot_10628	1
prot_10629	1
prot_1063	1
prot_10630	1
prot_10631	0
prot_10632	1
prot_10633	1
prot_10634	0
prot_10635	1
prot_10636	0
prot_10637	0
prot_10638	1
prot_10639	1
prot_1064	1
prot_10640	1
prot_10641	1
prot_10642	0
prot_10643	0
prot_10644	0
prot_10645	0
prot_10646	1
prot_10647	0
prot_10648	0
prot_10649	1
prot_1065	0
prot_10650	0
prot_10651	1
prot_10652	1
prot_10653	1
prot_10654	0
prot_10655	1
prot_10656	1
prot_10657	1
prot_10658	0
prot_10659	0
prot_1066	0
prot_10660	0
prot_10661	1
prot_10662	0
prot_10663	0
prot_10664	1
prot_10665	0
prot_10666	1
prot_10667	1
prot_10668	0
prot_10669	1
prot_1067	1
prot_10670	0
prot_10671	1
prot_10672	1
prot_10673	1
prot_10674	0
prot_10675	1
prot_10676	1
prot_10677	1
prot_10678	1
prot_10679	1
prot_1068	1
prot_10680	0
prot_10681	0
prot_10682	1
prot_10683	1
prot_10684	0
prot_10685	1
prot_10686	0
prot_10687	1
prot_10688	1
prot_10689	0
prot_1069	0
prot_10690	1
prot_10691	0
prot_10692	1
prot_10693	1
prot_10694	1
prot_10695	0
prot_10696	0
prot_10697	0
prot_10698	0
prot_10699	0
prot_107	0
prot_1070	0
prot_10700	1
prot_10701	0
prot_10702	1
prot_10703	1
prot_10704	0
prot_10705	1
prot_10706	1
prot_10707	0
prot_10708	0
prot_10709	0
prot_1071	1
prot_10710	1
prot_10711	1
prot_10712	1
prot_10713	1
prot_10714	1
prot_10715	0
prot_10716	0
prot_10717	1
prot_10718	0
prot_10719	0
prot_1072	0
prot_10720	1
prot_10721	1
prot_10722	0
prot_10723	0
prot_10724	1
prot_10725	1
prot_10726	0
prot_10727	0
prot_10728	1
prot_10729	1
prot_1073	1
prot_10730	0
prot_10731	1
prot_10732	0
prot_10733	1
prot_10734	0
prot_10735	1
prot_10736	0
prot_10737	1
prot_10738	1
prot_10739	0
prot_1074	1
prot_10740	0
prot_10741	0
prot_10742	1
prot_10743	0
prot_10744	1
prot_10745	0
prot_10746	1
prot_10747	1
prot_10748	0
prot_10749	1
prot_1075	1
prot_10750	0
prot_10751	1
prot_10752	0
prot_10753	0
prot_10754	1
prot_10755	1
prot_10756	0
prot_10757	1
prot_10758	1
prot_10759	0
prot_1076	0
prot_10760	1
prot_10761	1
prot_10762	1
prot_10763	0
prot_10764	0
prot_10765	1
prot_10766	1
prot_10767	0
prot_10768	0
prot_10769	1
prot_1077	1
prot_10770	0
prot_10771	0
prot_10772	1
prot_10773	0
prot_10774	0
prot_10775	0
prot_10776	1
prot_10777	1
prot_10778	1
prot_10779	0
prot_1078	0
prot_10780	0
prot_10781	0
prot_10782	1
prot_10783	1
prot_10784	1
prot_10785	1
prot_10786	0
prot_10787	0
prot_10788	1
prot_10789	1
prot_1079	0
prot_10790	0
prot_10791	1
prot_10792	0
prot_10793	1
prot_10794	1
prot_10795	0
prot_10796	0
prot_10797	0
prot_10798	1
prot_10799	0
prot_108	0
prot_1080	1
prot_10800	1
prot_10801	0
prot_10802	1
prot_10803	0
prot_10804	0
prot_10805	1
prot_10806	0
prot_10807	0
prot_10808	0
prot_10809	1
prot_1081	0
prot_10810	0
prot_10811	1
prot_10812	0
prot_10813	0
prot_10814	1
prot_10815	1
prot_10816	0
prot_10817	0
prot_10818	1
prot_10819	1
prot_1082	0
prot_10820	1
prot_10821	1
prot_10822	1
prot_10823	0
prot_10824	1
prot_10825	1
prot_10826	1
prot_10827	0
prot_10828	0
prot_10829	0
prot_1083	1
prot_10830	1
prot_10831	0
prot_10832	0
prot_10833	0
prot_10834	1
prot_10835	1
prot_10836	1
prot_10837	1
prot_10838	1
prot_10839	1
prot_1084	1
prot_10840	0
prot_10841	0
prot_10842	1
prot_10843	0
prot_10844	1
prot_10845	1
prot_10846	0
prot_10847	0
prot_10848	1
prot_10849	1
prot_1085	1
prot_10850	0
prot_10851	0
prot_10852	0
prot_10853	0
prot_10854	0
prot_10855	1
prot_10856	1
prot_10857	0
prot_10858	1
prot_10859	1
prot_1086	1
prot_10860	1
prot_10861	1
prot_10862	1
prot_10863	1
prot_10864	1
prot_10865	1
prot_10866	0
prot_10867	0
prot_10868	1
prot_10869	1
prot_1087	1
prot_10870	1
prot_10871	0
prot_10872	1
prot_10873	0
prot_10874	1
prot_10875	1
prot_10876	1
prot_10877	0
prot_10878	1
prot_10879	1
prot_1088	0
prot_10880	1
prot_10881	0
prot_10882	0
prot_10883	1
prot_10884	0
prot_10885	0
prot_10886	1
prot_10887	1
prot_10888	0
prot_10889	1
prot_1089	0
prot_10890	0
prot_10891	1
prot_10892	0
prot_10893	0
prot_10894	1
prot_10895	1
prot_10896	1
prot_10897	0
prot_10898	1
prot_10899	1
prot_109	1
prot_1090	1
prot_10900	1
prot_10901	0
prot_10902	1
prot_10903	0
prot_10904	1
prot_10905	1
prot_10906	0
prot_10907	1
prot_10908	1
prot_10909	0
prot_1091	1
prot_10910	0
prot_10911	0
prot_10912	0
prot_10913	1
prot_10914	0
prot_10915	1
prot_10916	1
prot_10917	0
prot_10918	0
prot_10919	0
prot_1092	1
prot_10920	0
prot_10921	0
prot_10922	0
prot_10923	1
prot_10924	1
prot_10925	1
prot_10926	1
prot_10927	1
prot_10928	0
prot_10929	1
prot_1093	0
prot_10930	1
prot_10931	1
prot_10932	1
prot_10933	0
prot_10934	0
prot_10935	1
prot_10936	1
prot_10937	0
prot_10938	1
prot_10939	1
prot_1094	0
prot_10940	1
prot_10941	1
prot_10942	0
prot_10943	0
prot_10944	0
prot_10945	1
prot_10946	0
prot_10947	1
prot_10948	1
prot_10949	1
prot_1095	0
prot_10950	1
prot_10951	1
prot_10952	0
prot_10953	0
prot_10954	0
prot_10955	0
prot_10956	0
prot_10957	0
prot_10958	1
prot_10959	0
prot_1096	1
prot_10960	1
prot_10961	1
prot_10962	0
prot_10963	0
prot_10964	0
prot_10965	1
prot_10966	0
prot_10967	1
prot_10968	0
prot_10969	0
prot_1097	0
prot_10970	1
prot_10971	1
prot_10972	1
prot_10973	0
prot_10974	0
prot_10975	1
prot_10976	0
prot_10977	1
prot_10978	0
prot_10979	1
prot_1098	0
prot_10980	1
prot_10981	1
prot_10982	0
prot_10983	0
prot_10984	0
prot_10985	0
prot_10986	1
prot_10987	0
prot_10988	1
prot_10989	0
prot_1099	0
prot_10990	0
prot_10991	0
prot_10992	1
prot_10993	1
prot_10994	1
prot_10995	0
prot_10996	1
prot_10997	1
prot_10998	0
prot_10999	1
prot_11	1
prot_110	1
prot_1100	0
prot_11000	1
prot_11001	1
prot_11002	0
prot_11003	1
prot_11004	0
prot_11005	0
prot_11006	0
prot_11007	1
prot_11008	0
prot_11009	1
prot_1101	1
prot_11010	1
prot_11011	1
prot_11012	1
prot_11013	0
prot_11014	0
prot_11015	0
prot_11016	1
prot_11017	1
prot_11018	0
prot_11019	1
prot_1102	1
prot_11020	1
prot_11021	1
prot_11022	1
prot_11023	1
prot_11024	1
prot_11025	0
prot_11026	0
prot_11027	1
prot_11028	1
prot_11029	1
prot_1103	0
prot_11030	0
prot_11031	1
prot_11032	1
prot_11033	0
prot_11034	0
prot_11035	1
prot_11036	0
prot_11037	1
prot_11038	0
prot_11039	1
prot_1104	1
prot_11040	1
prot_11041	1
prot_11042	1
prot_11043	0
prot_11044	0
prot_11045	1
prot_11046	1
prot_11047	1
prot_11048	0
prot_11049	0
prot_1105	0
prot_11050	1
prot_11051	0
prot_11052	1
prot_11053	1
prot_11054	0
prot_11055	0
prot_11056	0
prot_11057	0
prot_11058	1
prot_11059	0
prot_1106	1
prot_11060	1
prot_11061	0
prot_11062	1
prot_11063	1
prot_11064	1
prot_11065	0
prot_11066	1
prot_11067	0
prot_11068	0
prot_11069	0
prot_1107	1
prot_11070	0
prot_11071	1
prot_11072	0
prot_11073	0
prot_11074	0
prot_11075	0
prot_11076	0
prot_11077	0
prot_11078	1
prot_11079	1
prot_1108	0
prot_11080	0
prot_11081	0
prot_11082	1
prot_11083	1
prot_11084	0
prot_11085	1
prot_11086	1
prot_11087	1
prot_11088	0
prot_11089	1
prot_1109	1
prot_11090	0
prot_11091	0
prot_11092	0
prot_11093	0
prot_11094	1
prot_11095	0
prot_11096	0
prot_11097	1
prot_11098	0
prot_11099	1
prot_111	0
prot_1110	1
prot_11100	0
prot_11101	0
prot_11102	0
prot_11103	1
prot_11104	1
prot_11105	1
prot_11106	0
prot_11107	1
prot_11108	0
prot_11109	1
prot_1111	1
prot_11110	1
prot_11111	1
prot_11112	0
prot_11113	0
prot_11114	1
prot_11115	1
prot_11116	0
prot_11117	1
prot_11118	1
prot_11119	1
prot_1112	1
prot_11120	1
prot_11121	0
prot_11122	0
prot_11123	1
prot_11124	1
prot_11125	1
prot_11126	1
prot_11127	1
prot_11128	0
prot_11129	0
prot_1113	1
prot_11130	1
prot_11131	1
prot_11132	0
prot_11133	0
prot_11134	0
prot_11135	1
prot_11136	1
prot_11137	0
prot_11138	1
prot_11139	1
prot_1114	1
prot_11140	0
prot_11141	1
prot_11142	0
prot_11143	0
prot_11144	0
prot_11145	1
prot_11146	0
prot_11147	1
prot_11148	1
prot_11149	1
prot_1115	1
prot_11150	1
prot_11151	0
prot_11152	1
prot_11153	1
prot_11154	0
prot_11155	1
prot_11156	0
prot_11157	0
prot_11158	1
prot_11159	1
prot_1116	0
prot_11160	0
prot_11161	0
prot_11162	1
prot_11163	0
prot_11164	0
prot_11165	0
prot_11166	1
prot_11167	1
prot_11168	1
prot_11169	0
prot_1117	1
prot_11170	0
prot_11171	0
prot_11172	1
prot_11173	0
prot_11174	0
prot_11175	0
prot_11176	1
prot_11177	1
prot_11178	1
prot_11179	0
prot_1118	1
prot_11180	0
prot_11181	1
prot_11182	0
prot_11183	0
prot_11184	1
prot_11185	0
prot_11186	0
prot_11187	0
prot_11188	0
prot_11189	1
prot_1119	1
prot_11190	1
prot_11191	0
prot_11192	0
prot_11193	0
prot_11194	1
prot_11195	1
prot_11196	1
prot_11197	1
prot_11198	0
prot_11199	1
prot_112	1
prot_1120	1
prot_11200	1
prot_11201	0
prot_11202	1
prot_11203	1
prot_11204	1
prot_11205	1
prot_11206	1
prot_11207	0
prot_11208	0
prot_11209	1
prot_1121	0
prot_11210	0
prot_11211	0
prot_11212	1
prot_11213	1
prot_11214	0
prot_11215	0
prot_11216	1
prot_11217	1
prot_11218	1
prot_11219	1
prot_1122	1
prot_11220	1
prot_11221	0
prot_11222	0
prot_11223	0
prot_11224	1
prot_11225	1
prot_11226	0
prot_11227	0
prot_11228	1
prot_11229	0
prot_1123	0
prot_11230	1
prot_11231	0
prot_11232	0
prot_11233	1
prot_11234	1
prot_11235	0
prot_11236	1
prot_11237	1
prot_11238	1
prot_11239	0
prot_1124	0
prot_11240	0
prot_11241	0
prot_11242	0
prot_11243	0
prot_11244	0
prot_11245	1
prot_11246	0
prot_11247	1
prot_11248	0
prot_11249	1
prot_1125	1
prot_11250	0
prot_11251	1
prot_11252	1
prot_11253	0
prot_11254	0
prot_11255	0
prot_11256	1
prot_11257	1
prot_11258	0
prot_11259	1
prot_1126	0
prot_11260	0
prot_11261	0
prot_11262	0
prot_11263	1
prot_11264	0
prot_11265	1
prot_11266	0
prot_11267	1
prot_11268	0
prot_11269	0
prot_1127	0
prot_11270	0
prot_11271	0
prot_11272	0
prot_11273	0
prot_11274	1
prot_11275	1
prot_11276	0
prot_11277	1
prot_11278	0
prot_11279	0
prot_1128	0
prot_11280	0
prot_11281	1
prot_11282	0
prot_11283	0
prot_11284	1
prot_11285	1
prot_11286	1
prot_11287	0
prot_11288	0
prot_11289	1
prot_1129	0
prot_11290	1
prot_11291	1
prot_11292	1
prot_11293	0
prot_11294	0
prot_11295	1
prot_11296	1
prot_11297	1
prot_11298	0
prot_11299	1
prot_113	0
prot_1130	0
prot_11300	0
prot_11301	0
prot_11302	0
prot_11303	1
prot_11304	1
prot_11305	1
prot_11306	0
prot_11307	1
prot_11308	0
prot_11309	1
prot_1131	0
prot_11310	1
prot_11311	1
prot_11312	1
prot_11313	1
prot_11314	1
prot_11315	0
prot_11316	1
prot_11317	1
prot_11318	0
prot_11319	0
prot_1132	1
prot_11320	1
prot_11321	1
prot_11322	1
prot_11323	0
prot_11324	1
prot_11325	1
prot_11326	0
prot_11327	1
prot_11328	1
prot_11329	0
prot_1133	1
prot_11330	1
prot_11331	0
prot_11332	1
prot_11333	1
prot_11334	1
prot_11335	1
prot_11336	0
prot_11337	0
prot_11338	0
prot_11339	1
prot_1134	0
prot_11340	0
prot_11341	1
prot_11342	1
prot_11343	0
prot_11344	0
prot_11345	0
prot_11346	1
prot_11347	1
prot_11348	0
prot_11349	0
prot_1135	0
prot_11350	0
prot_11351	1
prot_11352	0
prot_11353	0
prot_11354	1
prot_11355	1
prot_11356	0
prot_11357	0
prot_11358	0
prot_11359	1
prot_1136	1
prot_11360	0
prot_11361	1
prot_11362	0
prot_11363	1
prot_11364	1
prot_11365	1
prot_11366	1
prot_11367	0
prot_11368	0
prot_11369	1
prot_1137	0
prot_11370	1
prot_11371	1
prot_11372	0
prot_11373	0
prot_11374	1
prot_11375	0
prot_11376	1
prot_11377	1
prot_11378	1
prot_11379	0
prot_1138	0
prot_11380	1
prot_11381	1
prot_11382	1
prot_11383	1
prot_11384	1
prot_11385	0
prot_11386	0
prot_11387	1
prot_11388	1
prot_11389	0
prot_1139	0
prot_11390	1
prot_11391	1
prot_11392	0
prot_11393	1
prot_11394	1
prot_11395	1
prot_11396	0
prot_11397	1
prot_11398	1
prot_11399	1
prot_114	1
prot_1140	1
prot_11400	1
prot_11401	0
prot_11402	0
prot_11403	0
prot_11404	1
prot_11405	0
prot_11406	1
prot_11407	1
prot_11408	1
prot_11409	1
prot_1141	0
prot_11410	0
prot_11411	1
prot_11412	1
prot_11413	1
prot_11414	1
prot_11415	1
prot_11416	1
prot_11417	0
prot_11418	0
prot_11419	1
prot_1142	0
prot_11420	0
prot_11421	0
prot_11422	1
prot_11423	0
prot_11424	1
prot_11425	1
prot_11426	1
prot_11427	1
prot_11428	0
prot_11429	1
prot_1143	1
prot_11430	1
prot_11431	1
prot_11432	0
prot_11433	0
prot_11434	0
prot_11435	0
prot_11436	0
prot_11437	0
prot_11438	1
prot_11439	1
prot_1144	0
prot_11440	1
prot_11441	0
prot_11442	1
prot_11443	1
prot_11444	1
prot_11445	1
prot_11446	1
prot_11447	1
prot_11448	0
prot_11449	0
prot_1145	0
prot_11450	0
prot_11451	1
prot_11452	0
prot_11453	1
prot_11454	0
prot_11455	0
prot_11456	0
prot_11457	0
prot_11458	1
prot_11459	1
prot_1146	1
prot_11460	0
prot_11461	1
prot_11462	1
prot_11463	1
prot_11464	1
prot_11465	0
prot_11466	1
prot_11467	1
prot_11468	0
prot_11469	0
prot_1147	1
prot_11470	1
prot_11471	0
prot_11472	1
prot_11473	1
prot_11474	0
prot_11475	0
prot_11476	0
prot_11477	0
prot_11478	1
prot_11479	1
prot_1148	1
prot_11480	1
prot_11481	1
prot_11482	1
prot_11483	0
prot_11484	1
prot_11485	1
prot_11486	1
prot_11487	0
prot_11488	0
prot_11489	0
prot_1149	0
prot_11490	1
prot_11491	1
prot_11492	0
prot_11493	0
prot_11494	0
prot_11495	1
prot_11496	1
prot_11497	0
prot_11498	0
prot_11499	1
prot_115	1
prot_1150	1
prot_11500	1
prot_11501	0
prot_11502	1
prot_11503	1
prot_11504	1
prot_11505	0
prot_11506	0
prot_11507	0
prot_11508	1
prot_11509	0
prot_1151	0
prot_11510	1
prot_11511	1
prot_11512	1
prot_11513	1
prot_11514	1
prot_11515	1
prot_11516	1
prot_11517	0
prot_11518	1
prot_11519	0
prot_1152	0
prot_11520	1
prot_11521	1
prot_11522	1
prot_11523	0
prot_11524	1
prot_11525	0
prot_11526	0
prot_11527	0
prot_11528	0
prot_11529	1
prot_1153	1
prot_11530	0
prot_11531	0
prot_11532	0
prot_11533	1
prot_11534	1
prot_11535	0
prot_11536	0
prot_11537	1
prot_11538	1
prot_11539	1
prot_1154	1
prot_11540	1
prot_11541	1
prot_11542	0
prot_11543	1
prot_11544	1
prot_11545	0
prot_11546	0
prot_11547	0
prot_11548	0
prot_11549	1
prot_1155	1
prot_11550	1
prot_11551	1
prot_11552	0
prot_11553	1
prot_11554	1
prot_11555	0
prot_11556	1
prot_11557	1
prot_11558	1
prot_11559	0
prot_1156	1
prot_11560	0
prot_11561	0
prot_11562	0
prot_11563	1
prot_11564	0
prot_11565	1
prot_11566	1
prot_11567	0
prot_11568	0
prot_11569	0
prot_1157	0
prot_11570	0
prot_11571	1
prot_11572	0
prot_11573	0
prot_11574	1
